# gaia_id               instrument   name                   type      feh0                   e_feh0   n0      feh1                   e_feh1   n1     feh                    e_feh   shift   source       ra_gaia              dec_gaia              ogle_id   monson_id   ID_ASAS         use      use_id          keep   oo_class   Nep   period     totamp   A1      A2      A3      A1_e    A2_e    A3_e    phi1     phi2    phi3     phi1_e   phi2_e   phi3_e   phi21     phi21_e   phi31   phi31_e   meanmag   meanmag_e   cost     phcov   phcov2   snr      Npt   order   minmax  
  4985455994038393088   UVES         VW_Scl                 RRab      -1.2140002250671387    0.081    30.0    -1.2119998931884766    0.089    17.0   -1.2130000591278076    0.102   0.0     Crestani21   19.562508483484542   -39.21261982564558    NaN       NaN         011815-3912.8   asas     011815-3912.8   1.0    2.0        138   0.510913   0.844    0.276   0.145   0.092   0.003   0.003   0.003   -0.001   2.584   -0.874   0.012    0.025    0.036    8.8695    0.0329    5.413   0.049     10.662    0.002       0.0306   0.966   0.97     465.6    138   8       0.852   
  4985455994038393088   UVES         VW_Scl                 RRab      -1.5430002212524414    0.085    90.0    -1.5399999618530273    0.072    25.0   -1.5415000915527344    0.102   0.0     Crestani21   19.562508483484542   -39.21261982564558    NaN       NaN         011815-3912.8   asas     011815-3912.8   1.0    2.0        138   0.510913   0.844    0.276   0.145   0.092   0.003   0.003   0.003   -0.001   2.584   -0.874   0.012    0.025    0.036    8.8695    0.0329    5.413   0.049     10.662    0.002       0.0306   0.966   0.97     465.6    138   8       0.852   
  4467433017735910912   Subaru       VX_Her                 RRab      -1.566999912261963     0.081    12.0    -1.565999984741211     0.107    3.0    -1.566499948501587     0.1     0.0     Crestani21   247.6697790456607    18.36691182368975     NaN       VXHer       163041+1822.0   monson   VXHer           1.0    1.0        262   0.455359   0.885    0.281   0.135   0.101   0.002   0.002   0.002   -0.003   2.434   -1.203   0.008    0.018    0.023    8.7219    0.0258    5.088   0.035     10.272    0.002       0.0292   0.959   0.833    984.3    262   8       0.874   
  4467433017735910912   DuPont       VX_Her                 RRab      -1.2430000305175781    0.158    41.0    -1.244999885559082     0.082    21.0   -1.24399995803833      0.138   0.0     Crestani21   247.6697790456607    18.36691182368975     NaN       VXHer       163041+1822.0   monson   VXHer           1.0    1.0        262   0.455359   0.885    0.281   0.135   0.101   0.002   0.002   0.002   -0.003   2.434   -1.203   0.008    0.018    0.023    8.7219    0.0258    5.088   0.035     10.272    0.002       0.0292   0.959   0.833    984.3    262   8       0.874   
  4467433017735910912   DuPont       VX_Her                 RRab      -1.6700000762939453    0.131    104.0   -1.6669998168945312    0.118    32.0   -1.6684999465942383    0.138   0.0     Crestani21   247.6697790456607    18.36691182368975     NaN       VXHer       163041+1822.0   monson   VXHer           1.0    1.0        262   0.455359   0.885    0.281   0.135   0.101   0.002   0.002   0.002   -0.003   2.434   -1.203   0.008    0.018    0.023    8.7219    0.0258    5.088   0.035     10.272    0.002       0.0292   0.959   0.833    984.3    262   8       0.874   
  4417888542753226112   DuPont       VY_Ser                 RRab      -1.86                  0.1      123.0   -1.86                  0.13     31.0   -1.86                  0.047   0.0     Chadid2017   232.75757883076224   1.683781880613273     NaN       NaN         153102+0141.0   asas     153102+0141.0   1.0    2.0        242   0.714097   0.44     0.155   0.075   0.044   0.002   0.002   0.002   0.002    3.099   0.109    0.013    0.026    0.042    9.3779    0.0353    6.386   0.056     9.533     0.001       0.0226   0.984   0.98     485.8    242   8       0.487   
  4417888542753226112   DuPont       VY_Ser                 RRab      -1.86                  0.1      114.0   -1.86                  0.11     31.0   -1.86                  0.047   0.0     Chadid2017   232.75757883076224   1.683781880613273     NaN       NaN         153102+0141.0   asas     153102+0141.0   1.0    2.0        242   0.714097   0.44     0.155   0.075   0.044   0.002   0.002   0.002   0.002    3.099   0.109    0.013    0.026    0.042    9.3779    0.0353    6.386   0.056     9.533     0.001       0.0226   0.984   0.98     485.8    242   8       0.487   
  4417888542753226112   DuPont       VY_Ser                 RRab      -1.92                  0.09     105.0   -1.9                   0.14     28.0   -1.91                  0.047   0.0     Chadid2017   232.75757883076224   1.683781880613273     NaN       NaN         153102+0141.0   asas     153102+0141.0   1.0    2.0        242   0.714097   0.44     0.155   0.075   0.044   0.002   0.002   0.002   0.002    3.099   0.109    0.013    0.026    0.042    9.3779    0.0353    6.386   0.056     9.533     0.001       0.0226   0.984   0.98     485.8    242   8       0.487   
  6483680332235888896   UVES         V_Ind                  RRab      -1.6050000190734863    0.102    73.0    -1.6040000915527344    0.093    25.0   -1.6045000553131104    0.102   0.0     Crestani21   317.87414633831764   -45.07491678299043    NaN       NaN         211130-4504.5   asas     211130-4504.5   1.0    1.0        189   0.479601   0.702    0.239   0.109   0.081   0.002   0.002   0.002   -0.001   2.632   -0.741   0.009    0.021    0.027    8.9178    0.0291    5.546   0.039     9.501     0.001       0.0231   0.967   0.978    622.7    189   8       0.703   
  6483680332235888896   UVES         V_Ind                  RRab      -1.6490001678466797    0.083    93.0    -1.6479997634887695    0.058    28.0   -1.6484999656677246    0.102   0.0     Crestani21   317.87414633831764   -45.07491678299043    NaN       NaN         211130-4504.5   asas     211130-4504.5   1.0    1.0        189   0.479601   0.702    0.239   0.109   0.081   0.002   0.002   0.002   -0.001   2.632   -0.741   0.009    0.021    0.027    8.9178    0.0291    5.546   0.039     9.501     0.001       0.0231   0.967   0.978    622.7    189   8       0.703   
  5461994297841116160   DuPont       WY_Ant                 RRab      -1.91                  0.09     84.0    -1.92                  0.07     33.0   -1.9149999618530273    0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5461994297841116160   DuPont       WY_Ant                 RRab      -2.02                  0.1      62.0    -2.03                  0.07     23.0   -2.0250000953674316    0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5461994297841116160   DuPont       WY_Ant                 RRab      -1.89                  0.11     49.0    -1.9                   0.1      28.0   -1.8949999809265137    0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5461994297841116160   DuPont       WY_Ant                 RRab      -2.07                  0.08     78.0    -2.06                  0.1      26.0   -2.065000057220459     0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5461994297841116160   DuPont       WY_Ant                 RRab      -1.87                  0.13     27.0    -1.88                  0.13     17.0   -1.875                 0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5461994297841116160   DuPont       WY_Ant                 RRab      -1.91                  0.1      98.0    -1.91                  0.09     33.0   -1.909999966621399     0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5461994297841116160   DuPont       WY_Ant                 RRab      -1.92                  0.1      29.0    -1.92                  0.12     20.0   -1.9199999570846558    0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5461994297841116160   DuPont       WY_Ant                 RRab      -1.98                  0.1      32.0    -1.99                  0.09     17.0   -1.9850000143051147    0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5461994297841116160   DuPont       WY_Ant                 RRab      -1.95                  0.08     97.0    -1.96                  0.12     36.0   -1.9550000429153442    0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5461994297841116160   DuPont       WY_Ant                 RRab      -1.92                  0.09     101.0   -1.93                  0.1      36.0   -1.9249999523162842    0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5461994297841116160   DuPont       WY_Ant                 RRab      -2.0                   0.09     50.0    -2.01                  0.1      26.0   -2.005000114440918     0.1     0.0     For2011      154.02078818743973   -29.728665422102388   NaN       WYAnt       101605-2943.7   monson   WYAnt           1.0    1.0        438   0.574343   0.597    0.19    0.09    0.072   0.002   0.001   0.001   -0.0     2.645   -0.715   0.007    0.015    0.019    8.9295    0.0215    5.57    0.031     10.335    0.001       0.0302   0.952   0.775    1050.8   438   8       0.608   
  5918501428232052992   SALT         WY_Pav                 RRab      -1.1519999504089355    0.17     127.0   -1.1500000953674316    0.134    33.0   -1.1510000228881836    0.056   0.0     Crestani21   269.0513123813507    -57.16220002971757    NaN       NaN         175612-5709.8   asas     175612-5709.8   1.0    1.0        286   0.588573   0.432    0.157   0.074   0.045   0.004   0.004   0.004   -0.009   3.128   0.118    0.026    0.057    0.094    9.4296    0.0723    6.43    0.125     11.441    0.003       0.1798   0.98    0.975    196.8    286   5       0.574   
  3765574712337027456   SALT         WZ_Hya                 RRab      -1.4879999160766602    0.133    126.0   -1.4879999160766602    0.157    36.0   -1.4879999160766602    0.056   0.0     Crestani21   153.3505094266705    -13.138250092553227   NaN       NaN         101324-1308.3   asas     101324-1308.3   1.0    1.0        272   0.53772    0.584    0.205   0.102   0.063   0.003   0.003   0.003   -0.002   2.76    -0.504   0.013    0.026    0.046    9.0464    0.037     5.784   0.059     10.359    0.002       0.0688   0.981   0.978    413.0    272   8       0.676   
  3546458301374134528   DuPont       W_Crt                  RRab      -0.58                  0.13     111.0   -0.61                  0.14     21.0   -0.595                 0.047   0.0     Chadid2017   171.62344801508186   -17.914409614670415   NaN       WCrt        112630-1754.9   monson   WCrt            1.0    1.0        286   0.412013   0.852    0.266   0.153   0.097   0.002   0.002   0.002   0.005    2.677   -0.648   0.006    0.012    0.02     8.9509    0.0166    5.622   0.027     11.117    0.001       0.0536   0.939   0.728    727.6    286   8       0.884   
  3546458301374134528   DuPont       W_Crt                  RRab      -0.65                  0.14     113.0   -0.61                  0.2      20.0   -0.63                  0.047   0.0     Chadid2017   171.62344801508186   -17.914409614670415   NaN       WCrt        112630-1754.9   monson   WCrt            1.0    1.0        286   0.412013   0.852    0.266   0.153   0.097   0.002   0.002   0.002   0.005    2.677   -0.648   0.006    0.012    0.02     8.9509    0.0166    5.622   0.027     11.117    0.001       0.0536   0.939   0.728    727.6    286   8       0.884   
  3546458301374134528   DuPont       W_Crt                  RRab      -0.55                  0.21     101.0   -0.52                  0.24     23.0   -0.535                 0.047   0.0     Chadid2017   171.62344801508186   -17.914409614670415   NaN       WCrt        112630-1754.9   monson   WCrt            1.0    1.0        286   0.412013   0.852    0.266   0.153   0.097   0.002   0.002   0.002   0.005    2.677   -0.648   0.006    0.012    0.02     8.9509    0.0166    5.622   0.027     11.117    0.001       0.0536   0.939   0.728    727.6    286   8       0.884   
  3546458301374134528   DuPont       W_Crt                  RRab      -0.61                  0.12     99.0    -0.59                  0.16     19.0   -0.6                   0.047   0.0     Chadid2017   171.62344801508186   -17.914409614670415   NaN       WCrt        112630-1754.9   monson   WCrt            1.0    1.0        286   0.412013   0.852    0.266   0.153   0.097   0.002   0.002   0.002   0.005    2.677   -0.648   0.006    0.012    0.02     8.9509    0.0166    5.622   0.027     11.117    0.001       0.0536   0.939   0.728    727.6    286   8       0.884   
  4709830423483623808   DuPont       W_Tuc                  RRab      -1.9559998512268066    0.114    59.0    -1.9559998512268066    0.123    15.0   -1.9559998512268066    0.138   0.0     Crestani21   14.540502522316364   -63.39573904827372    NaN       NaN         005810-6323.8   asas     005810-6323.8   1.0    2.0        182   0.64224    0.764    0.248   0.137   0.09    0.003   0.003   0.003   -0.001   2.797   -0.518   0.011    0.02     0.031    9.0813    0.0286    5.767   0.045     10.978    0.002       0.0365   0.97    0.974    513.0    182   8       0.811   
  4709830423483623808   DuPont       W_Tuc                  RRab      -1.8449997901916504    0.138    84.0    -1.8449997901916504    0.146    28.0   -1.8449997901916504    0.138   0.0     Crestani21   14.540502522316364   -63.39573904827372    NaN       NaN         005810-6323.8   asas     005810-6323.8   1.0    2.0        182   0.64224    0.764    0.248   0.137   0.09    0.003   0.003   0.003   -0.001   2.797   -0.518   0.011    0.02     0.031    9.0813    0.0286    5.767   0.045     10.978    0.002       0.0365   0.97    0.974    513.0    182   8       0.811   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.78                  0.09     25.0    -1.8                   0.14     6.0    -1.7899999618530273    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -2.0                   0.1      41.0    -2.0                   0.07     13.0   -2.0                   0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.89                  0.09     42.0    -1.92                  0.12     21.0   -1.9049999713897705    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.84                  0.09     39.0    -1.86                  0.12     21.0   -1.850000023841858     0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.99                  0.1      38.0    -2.01                  0.08     13.0   -2.0                   0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.87                  0.09     43.0    -1.84                  0.12     17.0   -1.8550000190734863    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.93                  0.1      44.0    -1.93                  0.1      16.0   -1.9299999475479126    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.97                  0.09     46.0    -1.99                  0.08     12.0   -1.9800000190734863    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.92                  0.1      62.0    -1.92                  0.11     17.0   -1.9199999570846558    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.87                  0.09     65.0    -1.89                  0.08     27.0   -1.8799999952316284    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.8                   0.1      78.0    -1.8                   0.11     25.0   -1.7999999523162842    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.76                  0.1      60.0    -1.75                  0.1      23.0   -1.7549999952316284    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.87                  0.1      42.0    -1.88                  0.1      35.0   -1.875                 0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.88                  0.13     27.0    -1.91                  0.11     25.0   -1.8949999809265137    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.86                  0.12     15.0    -1.88                  0.14     17.0   -1.8700000047683716    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -2.0                   0.09     6.0     -2.02                  0.1      15.0   -2.009999990463257     0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.9670000076293945    0.153    75.0    -1.9689998626708984    0.165    21.0   -1.9679999351501465    0.138   0.0     Crestani21   223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.5469999313354492    0.147    31.0    -1.5469999313354492    0.143    15.0   -1.5469999313354492    0.138   0.0     Crestani21   223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -2.0                   0.09     13.0    -1.99                  0.11     11.0   -1.9950000047683716    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.97                  0.11     13.0    -1.98                  0.09     14.0   -1.975000023841858     0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.92                  0.13     13.0    -1.92                  0.13     14.0   -1.9199999570846558    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  5773390391856998656   DuPont       XZ_Aps                 RRab      -1.83                  0.12     16.0    -1.84                  0.11     5.0    -1.8350000381469727    0.1     0.0     For2011      223.02214773882505   -79.67954777948891    NaN       NaN         145205-7940.7   asas     145205-7940.7   1.0    1.0        432   0.587268   0.634    0.2     0.101   0.071   0.006   0.006   0.006   -0.008   2.714   -0.584   0.03     0.054    0.078    9.013     0.0857    5.723   0.116     11.543    0.004       0.6594   0.983   0.982    205.5    432   7       0.771   
  15489408711727488     DuPont       X_Ari                  RRab      -2.57                  0.11     72.0    -2.6                   0.14     20.0   -2.585                 0.047   0.0     Chadid2017   47.12897768666984    10.445510237419228    NaN       NaN         030831+1026.8   asas     030831+1026.8   1.0    2.0        131   0.65117    0.638    0.207   0.1     0.077   0.002   0.002   0.002   0.003    2.626   -0.715   0.007    0.016    0.02     8.9041    0.0197    5.56    0.031     8.849     0.001       0.0058   0.972   0.957    749.0    131   8       0.644   
  15489408711727488     DuPont       X_Ari                  RRab      -2.63                  0.1      63.0    -2.59                  0.11     20.0   -2.61                  0.047   0.0     Chadid2017   47.12897768666984    10.445510237419228    NaN       NaN         030831+1026.8   asas     030831+1026.8   1.0    2.0        131   0.65117    0.638    0.207   0.1     0.077   0.002   0.002   0.002   0.003    2.626   -0.715   0.007    0.016    0.02     8.9041    0.0197    5.56    0.031     8.849     0.001       0.0058   0.972   0.957    749.0    131   8       0.644   
  15489408711727488     DuPont       X_Ari                  RRab      -2.65                  0.11     56.0    -2.66                  0.26     20.0   -2.6550000000000002    0.047   0.0     Chadid2017   47.12897768666984    10.445510237419228    NaN       NaN         030831+1026.8   asas     030831+1026.8   1.0    2.0        131   0.65117    0.638    0.207   0.1     0.077   0.002   0.002   0.002   0.003    2.626   -0.715   0.007    0.016    0.02     8.9041    0.0197    5.56    0.031     8.849     0.001       0.0058   0.972   0.957    749.0    131   8       0.644   
  15489408711727488     DuPont       X_Ari                  RRab      -2.54                  0.1      35.0    -2.53                  0.21     14.0   -2.535                 0.047   0.0     Chadid2017   47.12897768666984    10.445510237419228    NaN       NaN         030831+1026.8   asas     030831+1026.8   1.0    2.0        131   0.65117    0.638    0.207   0.1     0.077   0.002   0.002   0.002   0.003    2.626   -0.715   0.007    0.016    0.02     8.9041    0.0197    5.56    0.031     8.849     0.001       0.0058   0.972   0.957    749.0    131   8       0.644   
  6492356127518044800   UVES         YY_Tuc                 RRab      -1.5300002098083496    0.147    23.0    -1.5279998779296875    0.102    18.0   -1.5290000438690186    0.102   0.0     Crestani21   347.7524191561102    -58.33544602194897    NaN       NaN         231101-5820.1   asas     231101-5820.1   1.0    2.0        194   0.634915   0.794    0.262   0.131   0.083   0.004   0.004   0.005   0.004    2.774   -0.632   0.017    0.031    0.049    9.05      0.0471    5.641   0.07      11.543    0.003       0.0964   0.973   0.972    337.7    194   8       0.876   
